Inventory_ID,Product_ID,Warehouse_ID,Stock_Date,Opening_Stock,Received_Qty,Sold_Qty,Closing_Stock,Reorder_Level,Safety_Stock
INV041766,P1707,W015,20-May-2025,1337,649,416,1570,123,69
INV041767,P1751,W008,30-Sep-2025,935,50,85,900,297,151
INV041768,P1112,W008,15-Sep-2025,1548,661,908,1301,144,82
INV041769,P1109,W007,05-Jun-2025,966,741,1101,606,100,34
INV041770,P1988,W001,22-Sep-2025,449,78,218,309,207,95
INV041771,P1231,W012,03-Jun-2025,17,368,385,0,296,134
INV041772,P1955,W012,06-Jan-2025,1571,766,77,2260,109,32
INV041773,P1592,W020,28-Sep-2025,1966,78,238,1806,247,117
INV041774,P1099,W007,16-Jun-2025,1973,478,1078,1373,185,55
INV041775,P1679,W010,19-Nov-2025,1588,958,558,1988,86,43
INV041776,P1679,W017,15-Apr-2025,33,416,449,0,43,19
INV041777,P1335,W009,08-Dec-2025,1025,697,306,1416,113,22
INV041778,P1611,W006,31-Dec-2025,1794,47,753,1088,170,101
INV041779,P1909,W001,03-Feb-2025,1296,481,653,1124,246,74
INV041780,P1304,W016,12-Sep-2025,1233,63,1120,176,160,67
INV041781,P1767,W007,05-Mar-2025,1677,679,694,1662,205,109
INV041782,P1335,W018,14-Dec-2025,1014,998,955,1057,67,20
INV041783,P1565,W019,17-Jan-2025,701,694,659,736,245,132
INV041784,P1957,W005,10-Aug-2025,1329,871,316,1884,69,19
INV041785,P1666,W006,23-Aug-2025,232,524,577,179,53,29
INV041786,P1081,W006,17-Apr-2025,1766,288,386,1668,288,125
INV041787,P1954,W014,18-Jun-2025,483,472,285,670,106,34
INV041788,P1901,W008,03-May-2025,1454,927,706,1675,270,54
INV041789,P1781,W010,02-Dec-2025,18,967,564,421,244,88
INV041790,P1491,W014,13-Dec-2025,234,611,66,779,177,71
INV041791,P1661,W006,10-Oct-2025,248,876,1124,0,30,10
INV041792,P1551,W016,29-Nov-2025,1694,794,354,2134,281,98
INV041793,P1082,W013,07-Sep-2025,983,190,1106,67,119,34
INV041794,P1507,W009,03-Sep-2025,69,285,354,0,185,65
INV041795,P1295,W020,18-Jul-2025,1062,818,846,1034,97,49
INV041796,P1786,W016,10-Oct-2025,1308,204,427,1085,47,14
INV041797,P1117,W012,20-Feb-2025,771,9,209,571,222,78
INV041798,P1192,W008,20-Jun-2025,1082,947,320,1709,235,74
INV041799,P1727,W013,15-Dec-2025,1291,992,789,1494,213,84
INV041800,P1233,W004,11-Nov-2025,565,895,137,1323,291,146
INV041801,P1536,W007,17-Nov-2025,1277,375,975,677,112,45
INV041802,P1111,W019,20-Nov-2025,964,124,686,402,183,105
INV041803,P1980,W015,30-Apr-2025,1461,581,1154,888,108,53
INV041804,P1450,W011,05-Oct-2025,91,521,441,171,151,86
INV041805,P1249,W019,15-Mar-2025,1742,742,454,2030,192,59
INV041806,P1041,W003,18-Nov-2025,1485,575,1011,1049,271,113
INV041807,P1479,W001,18-Feb-2025,1591,391,593,1389,35,13
INV041808,P1969,W001,23-Oct-2025,1562,418,317,1663,92,39
INV041809,P1186,W013,24-May-2025,1069,891,975,985,165,49
INV041810,P1440,W019,06-Jun-2025,808,873,1082,599,24,7
INV041811,P1218,W017,11-Jul-2025,1802,956,541,2217,71,38
INV041812,P1351,W008,18-Feb-2025,537,539,382,694,198,113
INV041813,P1097,W017,19-Mar-2025,100,527,627,0,194,114
INV041814,P1929,W018,28-Nov-2025,1288,527,69,1746,282,86
INV041815,P1933,W017,15-Feb-2025,1358,792,673,1477,35,19
INV041816,P1859,W006,23-May-2025,650,451,795,306,268,72
INV041817,P1906,W020,20-Jul-2025,1061,291,597,755,277,146
INV041818,P1220,W016,08-May-2025,1692,918,1034,1576,199,69
INV041819,P1980,W014,25-Jun-2025,1459,900,1089,1270,296,139
INV041820,P1078,W020,18-Dec-2025,337,778,852,263,56,33
INV041821,P1838,W007,06-Jan-2025,697,811,1120,388,47,22
INV041822,P1719,W016,10-Jul-2025,1806,286,797,1295,80,22
INV041823,P1482,W019,01-Jan-2025,1417,220,542,1095,114,56
INV041824,P1359,W020,28-Aug-2025,1341,547,838,1050,254,53
INV041825,P1243,W003,06-Jan-2025,957,410,470,897,222,109
INV041826,P1828,W005,15-Nov-2025,1269,764,898,1135,146,72
INV041827,P1574,W007,06-Nov-2025,1963,669,971,1661,119,35
INV041828,P1379,W005,15-Dec-2025,1181,735,307,1609,29,7
INV041829,P1283,W014,15-Feb-2025,446,667,845,268,247,94
INV041830,P1301,W006,29-Mar-2025,1142,444,1102,484,97,40
INV041831,P1819,W014,13-Aug-2025,1614,180,348,1446,30,8
INV041832,P1460,W002,08-Aug-2025,1576,100,589,1087,78,19
INV041833,P1189,W014,12-Feb-2025,434,38,158,314,266,121
INV041834,P1044,W004,25-Jan-2025,1593,22,1124,491,58,27
INV041835,P1972,W001,07-Sep-2025,1276,377,693,960,160,54
INV041836,P1175,W003,05-Jun-2025,1211,893,1000,1104,285,114
INV041837,P1420,W016,01-Dec-2025,717,746,886,577,82,47
INV041838,P1150,W011,11-Feb-2025,1002,826,170,1658,154,81
INV041839,P1647,W011,02-Aug-2025,1440,752,856,1336,291,67
INV041840,P1709,W008,03-Dec-2025,1370,764,538,1596,88,28
INV041841,P1469,W010,01-Jun-2025,317,150,230,237,290,80
INV041842,P1301,W006,02-Oct-2025,1779,891,989,1681,36,10
INV041843,P1537,W014,26-Oct-2025,254,980,513,721,189,60
INV041844,P1816,W012,28-Dec-2025,1255,677,797,1135,94,47
INV041845,P1532,W013,18-May-2025,1551,18,447,1122,156,84
INV041846,P1949,W007,11-Oct-2025,1060,535,319,1276,136,49
INV041847,P1271,W015,05-Jun-2025,1954,774,967,1761,288,170
INV041848,P1495,W005,22-Nov-2025,939,749,734,954,254,136
INV041849,P1865,W004,03-Nov-2025,1036,319,45,1310,234,61
INV041850,P1187,W019,10-Nov-2025,1396,143,623,916,52,26
INV041851,P1812,W007,11-Sep-2025,551,93,105,539,24,6
INV041852,P1015,W017,02-Mar-2025,1906,455,71,2290,267,123
INV041853,P1914,W007,19-May-2025,1552,897,8,2441,187,102
INV041854,P1963,W004,29-Sep-2025,1361,541,900,1002,239,142
INV041855,P1168,W017,25-Mar-2025,248,167,243,172,208,58
INV041856,P1121,W016,19-Feb-2025,278,938,454,762,257,86
INV041857,P1639,W013,12-Aug-2025,1440,83,327,1196,154,90
INV041858,P1746,W019,26-Oct-2025,518,69,73,514,266,153
INV041859,P1261,W002,08-Nov-2025,1912,44,598,1358,108,58
INV041860,P1020,W014,28-Jun-2025,1273,981,268,1986,61,13
INV041861,P1749,W005,27-Sep-2025,797,436,352,881,273,84
INV041862,P1916,W010,22-Nov-2025,1837,101,1089,849,244,137
INV041863,P1152,W005,25-Aug-2025,1225,967,1174,1018,273,139
INV041864,P1559,W013,04-Jul-2025,1148,505,624,1029,294,112
INV041865,P1544,W017,05-Dec-2025,1919,946,1000,1865,239,52
INV041866,P1659,W018,06-Feb-2025,649,838,455,1032,125,54
INV041867,P1466,W016,17-Aug-2025,1006,839,489,1356,110,40
INV041868,P1617,W004,11-Jul-2025,1192,161,606,747,238,133
INV041869,P1078,W003,19-Aug-2025,639,718,219,1138,67,32
INV041870,P1236,W001,22-Jan-2025,912,11,35,888,69,15
INV041871,P1776,W020,20-Oct-2025,230,453,683,0,283,105
INV041872,P1119,W003,30-Dec-2025,1795,787,954,1628,44,26
INV041873,P1153,W009,12-Apr-2025,1952,170,278,1844,117,28
INV041874,P1835,W018,09-Jan-2025,1413,862,228,2047,57,21
INV041875,P1930,W011,30-Dec-2025,1254,666,540,1380,65,21
INV041876,P1555,W004,23-Dec-2025,1947,187,588,1546,63,24
INV041877,P1642,W012,11-Apr-2025,1380,852,307,1925,221,83
INV041878,P1569,W019,16-Oct-2025,89,952,1041,0,191,46
INV041879,P1703,W009,30-Jun-2025,1757,973,1172,1558,235,69
INV041880,P1113,W017,18-Mar-2025,584,525,716,393,136,40
INV041881,P1765,W018,01-Aug-2025,531,285,436,380,114,40
INV041882,P1947,W008,19-Jul-2025,555,914,770,699,249,54
INV041883,P1224,W008,14-Sep-2025,1304,622,230,1696,64,18
INV041884,P1697,W010,28-Feb-2025,1749,824,1108,1465,284,92
INV041885,P1725,W014,26-Sep-2025,842,775,264,1353,241,97
INV041886,P1424,W004,29-Apr-2025,1923,974,943,1954,86,43
INV041887,P1371,W012,13-Feb-2025,64,194,258,0,277,118
INV041888,P1048,W018,09-Jul-2025,506,120,626,0,250,101
INV041889,P1037,W008,10-Aug-2025,698,539,555,682,173,65
INV041890,P1470,W012,12-Sep-2025,1046,9,756,299,69,14
INV041891,P1340,W001,20-Feb-2025,155,428,583,0,118,37
INV041892,P1979,W011,15-Feb-2025,1334,190,1102,422,259,104
INV041893,P1337,W003,10-May-2025,1561,251,632,1180,190,49
INV041894,P1761,W013,31-Oct-2025,978,525,353,1150,47,23
INV041895,P1076,W004,20-Sep-2025,998,422,1105,315,267,81
INV041896,P1023,W011,01-Jan-2025,1772,375,525,1622,61,28
INV041897,P1156,W015,23-Jul-2025,1268,979,100,2147,284,164
INV041898,P1749,W009,05-Aug-2025,871,906,612,1165,26,15
INV041899,P1392,W013,07-Mar-2025,413,287,270,430,115,49
INV041900,P1871,W001,31-Oct-2025,584,365,456,493,290,140
INV041901,P1051,W009,18-May-2025,792,674,700,766,38,9
INV041902,P1257,W010,25-Oct-2025,1450,243,46,1647,285,97
INV041903,P1794,W003,14-Jun-2025,108,873,861,120,69,32
INV041904,P1842,W007,18-Oct-2025,1702,237,1173,766,21,11
INV041905,P1699,W013,17-Nov-2025,953,16,723,246,290,83
INV041906,P1972,W019,27-Apr-2025,1805,62,877,990,63,33
INV041907,P1571,W009,27-Sep-2025,289,854,1127,16,23,5
INV041908,P1419,W001,18-Feb-2025,1521,88,590,1019,198,58
INV041909,P1479,W010,23-Feb-2025,1269,208,11,1466,37,16
INV041910,P1104,W002,29-May-2025,1046,511,553,1004,209,116
INV041911,P1912,W013,29-Jan-2025,1509,911,678,1742,210,77
INV041912,P1371,W004,30-Mar-2025,416,951,588,779,186,62
INV041913,P1684,W007,23-Mar-2025,344,352,696,0,151,39
INV041914,P1906,W014,03-Jul-2025,1243,351,199,1395,141,42
INV041915,P1973,W004,02-Apr-2025,1510,376,141,1745,87,32
INV041916,P1465,W005,11-Mar-2025,1624,147,789,982,56,15
INV041917,P1059,W007,27-Jun-2025,1692,746,1052,1386,222,65
INV041918,P1300,W020,26-Feb-2025,40,375,415,0,103,30
INV041919,P1931,W018,28-Jan-2025,1297,944,942,1299,99,35
INV041920,P1443,W014,17-Feb-2025,380,748,893,235,244,71
INV041921,P1913,W014,25-Jan-2025,1650,702,1039,1313,49,18
INV041922,P1833,W011,20-Nov-2025,199,929,277,851,219,93
INV041923,P1169,W011,18-Jan-2025,662,20,628,54,162,64
INV041924,P1609,W007,02-Mar-2025,1950,177,36,2091,144,49
INV041925,P1539,W008,29-Jan-2025,499,825,43,1281,227,110
INV041926,P1116,W012,14-Jul-2025,209,692,218,683,67,17
INV041927,P1125,W001,18-May-2025,446,866,479,833,135,57
INV041928,P1318,W008,21-Oct-2025,765,779,1108,436,284,127
INV041929,P1865,W014,28-Nov-2025,314,765,518,561,172,52
INV041930,P1286,W019,26-Nov-2025,797,331,711,417,239,89
INV041931,P1798,W015,09-Oct-2025,359,761,113,1007,239,111
INV041932,P1767,W019,23-Mar-2025,730,575,555,750,299,156
INV041933,P1091,W008,16-May-2025,1471,831,206,2096,217,123
INV041934,P1513,W009,15-Apr-2025,214,886,156,944,156,55
INV041935,P1481,W009,09-Feb-2025,392,319,693,18,178,61
INV041936,P1074,W016,13-Dec-2025,1586,808,415,1979,68,29
INV041937,P1356,W006,20-Jul-2025,1150,314,304,1160,25,13
INV041938,P1019,W011,16-Aug-2025,650,8,658,0,59,35
INV041939,P1638,W007,21-Jan-2025,262,74,336,0,101,26
INV041940,P1365,W001,26-Jun-2025,1794,498,1066,1226,176,84
INV041941,P1517,W018,01-Dec-2025,1953,822,645,2130,289,141
INV041942,P1568,W009,17-Nov-2025,1503,478,819,1162,138,77
INV041943,P1856,W018,18-Feb-2025,107,550,568,89,139,48
INV041944,P1576,W018,21-Nov-2025,1441,768,490,1719,234,104
INV041945,P1806,W013,19-Oct-2025,883,839,17,1705,277,106
INV041946,P1385,W016,20-Jun-2025,1351,51,1023,379,77,23
INV041947,P1547,W013,12-Oct-2025,8,290,298,0,198,51
INV041948,P1412,W006,22-Feb-2025,1144,711,382,1473,120,46
INV041949,P1060,W006,08-Nov-2025,695,443,12,1126,68,34
INV041950,P1303,W004,28-Mar-2025,1144,346,834,656,34,8
INV041951,P1762,W019,30-Mar-2025,1291,115,645,761,106,21
INV041952,P1159,W013,15-Apr-2025,856,481,930,407,287,94
INV041953,P1179,W001,17-Oct-2025,671,556,929,298,54,21
INV041954,P1329,W007,20-Jul-2025,1984,471,429,2026,172,49
INV041955,P1493,W003,27-Oct-2025,1940,102,622,1420,110,57
INV041956,P1658,W010,25-Jun-2025,1008,207,93,1122,248,59
INV041957,P1602,W001,12-Jan-2025,770,33,337,466,202,109
INV041958,P1295,W009,01-May-2025,499,431,315,615,94,31
INV041959,P1707,W006,16-May-2025,869,60,929,0,129,70
INV041960,P1907,W012,06-Feb-2025,1457,952,763,1646,86,40
INV041961,P1811,W015,29-Nov-2025,1767,981,951,1797,217,125
INV041962,P1561,W009,16-May-2025,329,431,760,0,238,102
INV041963,P1360,W003,30-Sep-2025,1709,900,920,1689,154,53
INV041964,P1163,W003,04-Dec-2025,102,967,213,856,222,79
INV041965,P1839,W006,16-Jun-2025,854,590,186,1258,47,22
INV041966,P1464,W009,08-Jun-2025,1086,165,184,1067,262,52
INV041967,P1469,W003,28-Sep-2025,695,549,1126,118,190,93
INV041968,P1177,W017,15-Sep-2025,1355,486,811,1030,168,54
INV041969,P1003,W013,10-Jan-2025,1201,889,752,1338,258,72
INV041970,P1132,W015,24-Jun-2025,1267,624,623,1268,285,157
INV041971,P1269,W015,07-Jul-2025,144,94,238,0,122,53
INV041972,P1110,W014,31-Aug-2025,956,532,880,608,50,26
INV041973,P1566,W009,02-Feb-2025,820,523,122,1221,75,35
INV041974,P1171,W009,22-Apr-2025,1349,129,1151,327,253,144
INV041975,P1283,W012,07-Jul-2025,1266,661,1002,925,148,42
INV041976,P1189,W008,01-Nov-2025,503,49,269,283,268,152
INV041977,P1808,W006,17-Apr-2025,533,56,589,0,245,57
INV041978,P1970,W007,30-Apr-2025,598,679,1146,131,192,65
INV041979,P1286,W004,19-Aug-2025,1608,409,251,1766,245,54
INV041980,P1050,W009,21-Jun-2025,1696,805,803,1698,115,54
INV041981,P1067,W009,21-Dec-2025,610,912,1043,479,235,67
INV041982,P1453,W001,13-Jan-2025,1319,122,121,1320,227,66
INV041983,P1963,W013,21-Jul-2025,1787,943,250,2480,267,128
INV041984,P1650,W017,26-Aug-2025,443,844,603,684,218,99
INV041985,P1532,W010,28-Jul-2025,1287,398,653,1032,272,54
INV041986,P1072,W006,03-Sep-2025,912,366,722,556,172,39
INV041987,P1201,W016,25-Sep-2025,1206,135,818,523,129,58
INV041988,P1328,W020,12-Feb-2025,546,750,818,478,88,22
INV041989,P1159,W009,19-Jan-2025,1878,654,906,1626,141,68
INV041990,P1405,W004,02-Mar-2025,1317,591,479,1429,230,117
INV041991,P1407,W003,03-Aug-2025,8,787,601,194,25,9
INV041992,P1475,W001,07-Nov-2025,1190,918,598,1510,159,95
INV041993,P1783,W019,17-Mar-2025,1611,210,939,882,192,111
INV041994,P1679,W010,07-Feb-2025,141,760,218,683,260,149
INV041995,P1651,W007,20-Sep-2025,1021,763,907,877,239,141
INV041996,P1512,W003,19-Aug-2025,1994,307,939,1362,166,74
INV041997,P1487,W015,31-Mar-2025,1273,280,127,1426,136,71
INV041998,P1523,W007,18-Jan-2025,129,244,373,0,92,40
INV041999,P1576,W008,19-Oct-2025,832,667,411,1088,40,8
INV042000,P1282,W013,29-Jan-2025,1908,482,192,2198,166,85
INV042001,P1708,W018,01-Aug-2025,569,51,66,554,139,42
INV042002,P1054,W004,25-Dec-2025,960,8,190,778,150,53
INV042003,P1012,W017,25-Apr-2025,598,768,894,472,207,83
INV042004,P1662,W019,31-Mar-2025,1253,7,956,304,106,35
INV042005,P1691,W014,23-Feb-2025,61,471,532,0,119,47
INV042006,P1527,W017,11-Mar-2025,1097,455,983,569,107,61
INV042007,P1268,W015,10-Jan-2025,1824,84,288,1620,231,124
INV042008,P1515,W012,05-Jul-2025,352,922,907,367,102,42
INV042009,P1591,W006,24-Jul-2025,312,995,611,696,215,108
INV042010,P1580,W012,18-Jan-2025,797,883,371,1309,244,58
INV042011,P1764,W018,15-Aug-2025,1417,629,679,1367,128,30
INV042012,P1936,W008,01-Mar-2025,343,988,116,1215,103,48
INV042013,P1385,W010,16-Mar-2025,487,113,74,526,284,158
INV042014,P1758,W003,25-May-2025,1141,464,194,1411,97,46
INV042015,P1657,W017,08-Apr-2025,1394,642,380,1656,293,96
INV042016,P1491,W010,28-Jul-2025,8,695,342,361,242,130
INV042017,P1004,W015,30-Mar-2025,1942,340,544,1738,50,15
INV042018,P1206,W020,13-May-2025,1308,348,783,873,245,95
INV042019,P1653,W007,03-Dec-2025,1901,671,251,2321,251,87
INV042020,P1165,W004,05-Dec-2025,1700,52,979,773,241,114
INV042021,P1848,W015,13-Dec-2025,1878,251,1000,1129,177,43
INV042022,P1580,W014,20-Jul-2025,1786,678,107,2357,69,31
INV042023,P1219,W014,13-May-2025,1356,673,853,1176,231,91
INV042024,P1782,W014,19-Oct-2025,1991,243,907,1327,196,66
INV042025,P1750,W018,09-Jan-2025,1049,865,113,1801,26,10
INV042026,P1674,W008,05-Mar-2025,1105,664,97,1672,202,117
INV042027,P1921,W017,12-Mar-2025,1339,800,1114,1025,168,48
INV042028,P1762,W016,25-Nov-2025,950,187,689,448,218,113
INV042029,P1610,W007,03-Apr-2025,1578,583,986,1175,247,65
INV042030,P1079,W005,18-Mar-2025,794,579,676,697,62,30
INV042031,P1100,W013,03-May-2025,738,768,1096,410,87,22
INV042032,P1084,W016,15-Apr-2025,765,666,588,843,65,29
INV042033,P1894,W011,11-Feb-2025,1755,349,58,2046,281,57
INV042034,P1565,W014,24-Jun-2025,659,259,411,507,78,37
INV042035,P1674,W018,17-Jul-2025,1340,166,252,1254,230,107
INV042036,P1772,W006,31-Dec-2025,1783,876,192,2467,169,71
INV042037,P1136,W014,03-Nov-2025,1977,962,825,2114,100,49
INV042038,P1201,W005,22-Oct-2025,812,733,58,1487,160,82
INV042039,P1893,W004,25-Apr-2025,1654,353,654,1353,58,19
INV042040,P1989,W014,14-Aug-2025,1641,307,926,1022,204,91
INV042041,P1905,W013,27-Sep-2025,1121,33,583,571,54,22
INV042042,P1471,W017,04-Feb-2025,1757,593,272,2078,134,74
INV042043,P1426,W009,21-Apr-2025,1151,916,1043,1024,107,35
INV042044,P1060,W012,12-Aug-2025,925,637,47,1515,77,20
INV042045,P1843,W017,11-Jan-2025,200,404,604,0,204,86
INV042046,P1602,W009,30-Jun-2025,689,550,790,449,205,111
INV042047,P1415,W020,13-Apr-2025,61,304,119,246,85,44
INV042048,P1999,W014,05-Dec-2025,491,500,846,145,77,36
INV042049,P1336,W004,07-Sep-2025,620,614,571,663,206,81
INV042050,P1986,W018,12-Feb-2025,435,832,1083,184,256,84
INV042051,P1736,W018,16-Jan-2025,967,887,704,1150,184,85
INV042052,P1975,W010,29-May-2025,1541,526,403,1664,115,32
INV042053,P1507,W005,05-Jul-2025,828,226,279,775,221,76
INV042054,P1444,W010,18-Jan-2025,581,411,244,748,149,75
INV042055,P1420,W008,05-Nov-2025,1578,175,1090,663,57,18
INV042056,P1879,W010,21-Feb-2025,681,899,860,720,201,95
INV042057,P1664,W017,01-May-2025,1990,341,622,1709,80,21
INV042058,P1337,W017,11-May-2025,1091,355,1106,340,196,96
INV042059,P1201,W012,28-Apr-2025,622,73,60,635,75,42
INV042060,P1873,W012,25-Aug-2025,1582,947,233,2296,91,22
INV042061,P1988,W003,31-Jan-2025,1698,644,307,2035,68,32
INV042062,P1521,W013,21-Jul-2025,1083,358,425,1016,209,109
INV042063,P1067,W015,02-Mar-2025,709,901,116,1494,126,65
INV042064,P1383,W004,13-Jul-2025,1451,578,62,1967,221,76
INV042065,P1027,W020,30-Apr-2025,189,32,221,0,103,26
INV042066,P1043,W012,30-Jun-2025,1168,142,13,1297,39,20
INV042067,P1907,W017,29-Jan-2025,901,209,97,1013,82,25
INV042068,P1391,W020,01-Aug-2025,806,249,625,430,133,37
INV042069,P1262,W018,14-Apr-2025,1755,934,94,2595,36,15
INV042070,P1669,W010,05-Jul-2025,1636,766,584,1818,184,88
INV042071,P1951,W019,13-May-2025,412,330,553,189,39,9
INV042072,P1185,W007,10-Jan-2025,738,84,822,0,139,73
INV042073,P1952,W018,02-Dec-2025,272,683,98,857,58,31
INV042074,P1449,W013,02-Feb-2025,1425,564,1193,796,287,160
INV042075,P1995,W013,30-Dec-2025,819,445,930,334,189,69
INV042076,P1248,W008,22-Jun-2025,1332,317,176,1473,211,94
INV042077,P1466,W010,26-Jan-2025,0,524,524,0,78,43
INV042078,P1166,W016,06-Oct-2025,104,148,157,95,198,68
INV042079,P1861,W014,24-Sep-2025,1352,223,39,1536,50,21
INV042080,P1343,W019,11-Aug-2025,1120,929,444,1605,242,75
INV042081,P1118,W018,16-Sep-2025,458,469,741,186,209,56
INV042082,P1165,W008,11-Jan-2025,1141,661,956,846,187,44
INV042083,P1812,W008,30-Nov-2025,1375,826,832,1369,98,36
INV042084,P1592,W012,24-Nov-2025,328,681,1009,0,122,66
INV042085,P1814,W015,14-Aug-2025,344,74,418,0,58,34
INV042086,P1665,W018,19-Mar-2025,241,258,62,437,83,30
INV042087,P1911,W014,19-Jul-2025,1932,499,424,2007,160,42
INV042088,P1335,W009,30-Aug-2025,1973,904,231,2646,261,144
INV042089,P1555,W006,14-Feb-2025,357,400,552,205,47,23
INV042090,P1089,W014,14-Jan-2025,216,538,754,0,176,76
INV042091,P1782,W013,27-Aug-2025,1790,333,1072,1051,111,51
INV042092,P1307,W012,06-Jul-2025,727,360,503,584,265,120
INV042093,P1195,W018,19-Jul-2025,273,148,421,0,193,92
INV042094,P1132,W011,10-Mar-2025,1113,826,724,1215,23,8
INV042095,P1287,W003,21-May-2025,1714,110,561,1263,164,36
INV042096,P1633,W007,10-Apr-2025,1636,93,1149,580,239,131
INV042097,P1533,W003,22-Jun-2025,1896,481,918,1459,217,46
INV042098,P1877,W008,10-May-2025,1831,95,737,1189,22,6
INV042099,P1557,W008,26-Feb-2025,1717,217,355,1579,80,18
INV042100,P1059,W020,09-Oct-2025,1549,536,193,1892,237,54
INV042101,P1467,W005,13-Jan-2025,1841,245,206,1880,108,54
INV042102,P1446,W005,07-Aug-2025,447,600,1030,17,114,52
INV042103,P1836,W020,09-Jan-2025,508,234,742,0,154,81
INV042104,P1489,W020,22-May-2025,78,434,512,0,148,85
INV042105,P1507,W004,03-Jul-2025,1301,492,899,894,215,104
INV042106,P1042,W013,31-Jul-2025,1518,843,288,2073,38,16
INV042107,P1948,W002,08-Jan-2025,1974,388,715,1647,164,48
INV042108,P1988,W020,30-Dec-2025,1451,472,1090,833,192,64
INV042109,P1621,W004,27-Feb-2025,899,693,856,736,158,91
INV042110,P1118,W017,23-Mar-2025,1449,336,551,1234,266,146
INV042111,P1977,W009,02-Apr-2025,1424,434,456,1402,81,23
INV042112,P1118,W015,22-Nov-2025,200,484,287,397,178,40
INV042113,P1622,W006,05-Dec-2025,1061,30,523,568,205,68
INV042114,P1067,W002,03-Jun-2025,1088,305,802,591,204,63
INV042115,P1784,W015,19-Aug-2025,1747,572,690,1629,81,44
INV042116,P1377,W007,30-Dec-2025,1437,528,915,1050,159,47
INV042117,P1129,W001,25-Jun-2025,778,29,665,142,69,21
INV042118,P1663,W020,25-Aug-2025,796,175,763,208,221,74
INV042119,P1758,W018,18-Aug-2025,1794,145,703,1236,256,83
INV042120,P1528,W012,20-Apr-2025,1885,226,556,1555,163,67
INV042121,P1113,W006,29-Jul-2025,988,124,921,191,298,95
INV042122,P1424,W011,26-Sep-2025,1830,647,105,2372,192,66
INV042123,P1257,W018,16-Nov-2025,1463,522,507,1478,156,46
INV042124,P1244,W007,06-Jul-2025,45,617,642,20,286,109
INV042125,P1206,W017,31-Mar-2025,414,73,487,0,37,10
INV042126,P1835,W008,21-Nov-2025,1452,391,883,960,150,54
INV042127,P1248,W016,13-Feb-2025,865,35,898,2,75,41
INV042128,P1249,W015,07-Jun-2025,589,6,595,0,107,25
INV042129,P1412,W001,14-Jun-2025,1558,92,366,1284,65,31
INV042130,P1448,W004,17-Oct-2025,965,292,764,493,52,29
INV042131,P1605,W013,18-Apr-2025,818,670,319,1169,252,60
INV042132,P1675,W012,10-Jul-2025,1127,508,1028,607,157,40
INV042133,P1583,W003,17-Jul-2025,1067,557,438,1186,107,38
INV042134,P1024,W003,20-Apr-2025,1898,744,958,1684,77,33
INV042135,P1276,W008,08-Jun-2025,1150,113,251,1012,150,67
INV042136,P1155,W012,13-Feb-2025,1546,108,416,1238,181,87
INV042137,P1715,W018,13-Nov-2025,446,321,767,0,71,23
INV042138,P1461,W002,02-Feb-2025,1624,745,356,2013,125,32
INV042139,P1444,W009,19-Jan-2025,676,120,796,0,275,96
INV042140,P1271,W002,08-Jun-2025,1664,565,526,1703,194,97
INV042141,P1032,W015,24-Dec-2025,1361,844,173,2032,28,10
INV042142,P1189,W004,30-Dec-2025,1889,587,1146,1330,54,29
INV042143,P1806,W009,10-Nov-2025,1889,570,968,1491,190,63
INV042144,P1968,W011,24-Dec-2025,1816,940,759,1997,190,81
INV042145,P1123,W011,17-Feb-2025,326,183,509,0,284,66
INV042146,P1014,W016,05-Sep-2025,1450,637,576,1511,146,37
INV042147,P1247,W004,01-Aug-2025,267,438,437,268,284,59
INV042148,P1309,W005,14-Aug-2025,814,778,815,777,97,33
INV042149,P1891,W013,12-Dec-2025,672,981,811,842,253,74
INV042150,P1170,W007,06-Jul-2025,997,946,498,1445,56,13
INV042151,P1020,W013,09-Jan-2025,1374,994,1168,1200,251,111
INV042152,P1214,W008,21-Mar-2025,1969,616,527,2058,115,28
INV042153,P1568,W004,11-Jul-2025,414,42,456,0,136,30
INV042154,P1936,W007,24-May-2025,1190,917,686,1421,112,51
INV042155,P1384,W014,26-Nov-2025,1550,894,100,2344,208,111
INV042156,P1362,W019,02-Nov-2025,660,693,781,572,125,32
INV042157,P1785,W020,13-Oct-2025,272,322,489,105,172,94
INV042158,P1587,W010,05-Apr-2025,165,182,164,183,213,91
INV042159,P1172,W014,16-Apr-2025,1845,50,169,1726,276,112
INV042160,P1625,W014,04-Jul-2025,1310,216,584,942,109,52
INV042161,P1223,W019,22-Mar-2025,50,882,649,283,79,24
INV042162,P1912,W011,14-May-2025,311,323,634,0,32,6
INV042163,P1086,W020,10-May-2025,1246,471,494,1223,133,27
INV042164,P1926,W003,21-Jun-2025,606,404,307,703,149,48
INV042165,P1748,W010,29-Apr-2025,1775,319,659,1435,178,74
INV042166,P1345,W007,14-Jul-2025,820,35,855,0,251,82
INV042167,P1581,W011,16-Jul-2025,188,940,916,212,99,57
INV042168,P1660,W003,09-Sep-2025,737,487,97,1127,103,57
INV042169,P1008,W013,13-Oct-2025,655,766,220,1201,262,89
INV042170,P1103,W020,12-May-2025,816,791,78,1529,270,116
INV042171,P1608,W012,02-Mar-2025,1882,416,33,2265,218,65
INV042172,P1662,W010,15-Nov-2025,1955,339,1117,1177,73,28
INV042173,P1396,W017,16-Mar-2025,1532,148,752,928,132,44
