Shipment_ID,Order_ID,Warehouse_ID,Shipment_Date,Delivery_Date,Shipping_Mode,Shipping_Cost,Delivery_Status
SH53141,SO53141,W006,15-Oct-2025,21-Oct-2025,Sea,5190,Delivered
SH53142,SO53142,W017,21-Feb-2025,28-Feb-2025,Rail,7769,Delayed
SH53143,SO53143,W006,19-Dec-2025,23-Dec-2025,Rail,267,Delivered
SH53144,SO53144,W017,27-May-2025,03-Jun-2025,Air,5907,Delivered
SH53145,SO53145,W010,13-Jan-2025,19-Jan-2025,Road,3202,Delivered
SH53146,SO53146,W008,12-Aug-2025,19-Aug-2025,Road,3107,In Transit
SH53147,SO53147,W010,25-Oct-2025,30-Oct-2025,Rail,6330,Delayed
SH53148,SO53148,W006,13-Dec-2025,16-Dec-2025,Road,3066,Delivered
SH53149,SO53149,W009,05-Sep-2025,14-Sep-2025,Road,5002,Delivered
SH53150,SO53150,W014,09-Sep-2025,14-Sep-2025,Road,4736,Delivered
SH53151,SO53151,W011,27-Nov-2025,29-Nov-2025,Rail,812,Delivered
SH53152,SO53152,W005,14-Jan-2025,16-Jan-2025,Rail,2100,Delivered
SH53153,SO53153,W006,11-Oct-2025,20-Oct-2025,Sea,3783,Delivered
SH53154,SO53154,W012,25-Feb-2025,03-Mar-2025,Road,2196,Delivered
SH53155,SO53155,W013,27-Oct-2025,01-Nov-2025,Rail,4964,In Transit
SH53156,SO53156,W015,04-Feb-2025,05-Feb-2025,Road,2905,Delivered
SH53157,SO53157,W008,15-Mar-2025,20-Mar-2025,Sea,3969,Delivered
SH53158,SO53158,W012,21-Oct-2025,30-Oct-2025,Road,7062,In Transit
SH53159,SO53159,W011,10-Jun-2025,11-Jun-2025,Sea,1425,Delivered
SH53160,SO53160,W001,12-Sep-2025,19-Sep-2025,Road,2109,In Transit
SH53161,SO53161,W008,15-Oct-2025,17-Oct-2025,Road,243,Delivered
SH53162,SO53162,W014,05-Jul-2025,11-Jul-2025,Road,7728,Delayed
SH53163,SO53163,W007,09-Jun-2025,10-Jun-2025,Road,501,Delivered
SH53164,SO53164,W016,03-Sep-2025,11-Sep-2025,Road,4222,Delivered
SH53165,SO53165,W008,11-Sep-2025,15-Sep-2025,Road,883,Delivered
SH53166,SO53166,W016,05-Oct-2025,14-Oct-2025,Rail,2824,Delivered
SH53167,SO53167,W007,12-Feb-2025,17-Feb-2025,Road,2544,In Transit
SH53168,SO53168,W018,03-Mar-2025,09-Mar-2025,Road,5957,Delivered
SH53169,SO53169,W004,06-Oct-2025,08-Oct-2025,Road,7036,Delivered
SH53170,SO53170,W015,11-Mar-2025,20-Mar-2025,Road,3447,Delivered
SH53171,SO53171,W008,23-Aug-2025,31-Aug-2025,Road,3209,Cancelled
SH53172,SO53172,W006,11-May-2025,14-May-2025,Road,665,Delivered
SH53173,SO53173,W012,17-Nov-2025,26-Nov-2025,Road,3206,Delivered
SH53174,SO53174,W013,15-Nov-2025,19-Nov-2025,Road,483,Delayed
SH53175,SO53175,W018,14-Sep-2025,23-Sep-2025,Road,5687,Delivered
SH53176,SO53176,W019,07-Apr-2025,15-Apr-2025,Rail,5179,Delivered
SH53177,SO53177,W012,17-Jan-2025,24-Jan-2025,Rail,2409,In Transit
SH53178,SO53178,W018,14-Jun-2025,20-Jun-2025,Air,5753,Delivered
SH53179,SO53179,W014,24-Nov-2025,26-Nov-2025,Rail,6749,Delivered
SH53180,SO53180,W008,27-May-2025,04-Jun-2025,Air,4695,Delivered
SH53181,SO53181,W017,20-Aug-2025,22-Aug-2025,Road,2536,Delivered
SH53182,SO53182,W012,04-Apr-2025,08-Apr-2025,Rail,5267,Delivered
SH53183,SO53183,W010,31-Aug-2025,08-Sep-2025,Air,1785,In Transit
SH53184,SO53184,W009,23-Jun-2025,28-Jun-2025,Road,2585,Delivered
SH53185,SO53185,W007,04-Jun-2025,11-Jun-2025,Road,4266,Delivered
SH53186,SO53186,W002,04-Jun-2025,09-Jun-2025,Road,3860,Delivered
SH53187,SO53187,W010,24-May-2025,31-May-2025,Rail,2120,Delayed
SH53188,SO53188,W003,20-Jun-2025,26-Jun-2025,Air,6873,Delayed
SH53189,SO53189,W015,28-Nov-2025,01-Dec-2025,Sea,4400,Delivered
SH53190,SO53190,W007,19-Nov-2025,23-Nov-2025,Air,7464,Delayed
SH53191,SO53191,W013,06-Nov-2025,15-Nov-2025,Road,6602,Cancelled
SH53192,SO53192,W020,24-Jul-2025,25-Jul-2025,Air,5542,Delivered
SH53193,SO53193,W017,19-Jun-2025,21-Jun-2025,Air,7333,Delivered
SH53194,SO53194,W012,05-Mar-2025,08-Mar-2025,Road,6120,Delivered
SH53195,SO53195,W020,06-May-2025,08-May-2025,Rail,1288,Delivered
SH53196,SO53196,W006,12-Dec-2025,20-Dec-2025,Road,2623,Delivered
SH53197,SO53197,W003,26-Oct-2025,03-Nov-2025,Road,1173,Delivered
SH53198,SO53198,W007,05-Jan-2025,12-Jan-2025,Road,6500,Delivered
SH53199,SO53199,W011,10-Jul-2025,17-Jul-2025,Sea,1658,Delayed
SH53200,SO53200,W014,10-Dec-2025,16-Dec-2025,Road,2790,Delivered
SH53201,SO53201,W015,02-Sep-2025,05-Sep-2025,Road,1109,Delivered
SH53202,SO53202,W013,08-Nov-2025,09-Nov-2025,Rail,5703,Cancelled
SH53203,SO53203,W015,09-Jul-2025,12-Jul-2025,Road,2151,Cancelled
SH53204,SO53204,W015,08-Jul-2025,10-Jul-2025,Rail,7719,Delivered
SH53205,SO53205,W011,01-Jan-2026,09-Jan-2026,Air,788,Delivered
SH53206,SO53206,W019,02-Feb-2025,09-Feb-2025,Road,2098,Delivered
SH53207,SO53207,W019,18-May-2025,23-May-2025,Road,2052,Delivered
SH53208,SO53208,W017,01-Jun-2025,02-Jun-2025,Road,4116,Delivered
SH53209,SO53209,W003,27-Sep-2025,28-Sep-2025,Road,1763,Delivered
SH53210,SO53210,W010,07-Apr-2025,14-Apr-2025,Rail,7493,Delivered
SH53211,SO53211,W016,21-Dec-2025,27-Dec-2025,Air,2812,Delivered
SH53212,SO53212,W014,19-Oct-2025,22-Oct-2025,Road,6628,Delivered
SH53213,SO53213,W008,06-Jun-2025,15-Jun-2025,Rail,6284,Delivered
SH53214,SO53214,W003,19-Jun-2025,26-Jun-2025,Sea,6069,In Transit
SH53215,SO53215,W004,30-Apr-2025,01-May-2025,Sea,4178,Delivered
SH53216,SO53216,W003,01-Oct-2025,06-Oct-2025,Air,5155,Delayed
SH53217,SO53217,W006,24-Jun-2025,01-Jul-2025,Road,1037,Delivered
SH53218,SO53218,W018,29-Sep-2025,02-Oct-2025,Road,7460,Delayed
SH53219,SO53219,W012,27-Mar-2025,03-Apr-2025,Road,4180,Delivered
SH53220,SO53220,W013,31-Jul-2025,09-Aug-2025,Road,6657,Delivered
SH53221,SO53221,W013,15-Jan-2025,17-Jan-2025,Road,6833,Delivered
SH53222,SO53222,W015,07-Jun-2025,16-Jun-2025,Road,396,Delivered
SH53223,SO53223,W007,03-Jan-2025,09-Jan-2025,Air,6470,In Transit
SH53224,SO53224,W005,18-Jan-2025,26-Jan-2025,Rail,213,Delivered
SH53225,SO53225,W004,01-Nov-2025,02-Nov-2025,Road,3953,Delivered
SH53226,SO53226,W003,11-Dec-2025,19-Dec-2025,Road,4511,Delivered
SH53227,SO53227,W014,02-Mar-2025,11-Mar-2025,Sea,215,Delivered
SH53228,SO53228,W010,06-Nov-2025,07-Nov-2025,Rail,5315,Delivered
SH53229,SO53229,W009,02-Aug-2025,10-Aug-2025,Road,3031,Delivered
SH53230,SO53230,W005,19-Feb-2025,28-Feb-2025,Road,547,Delivered
SH53231,SO53231,W020,30-Nov-2025,08-Dec-2025,Rail,7298,Delivered
SH53232,SO53232,W013,24-Sep-2025,28-Sep-2025,Sea,2000,Delivered
SH53233,SO53233,W003,16-May-2025,22-May-2025,Road,7378,Delivered
SH53234,SO53234,W008,24-Nov-2025,02-Dec-2025,Rail,1634,Delivered
SH53235,SO53235,W013,04-Feb-2025,12-Feb-2025,Road,6797,Delivered
SH53236,SO53236,W008,31-Jan-2025,02-Feb-2025,Air,204,Delivered
SH53237,SO53237,W003,29-Dec-2025,02-Jan-2026,Rail,7427,Delivered
SH53238,SO53238,W011,24-Oct-2025,01-Nov-2025,Road,6616,Delivered
SH53239,SO53239,W014,22-May-2025,25-May-2025,Road,7254,Delivered
SH53240,SO53240,W005,01-Feb-2025,08-Feb-2025,Air,2625,Delivered
SH53241,SO53241,W010,09-Dec-2025,18-Dec-2025,Road,3673,Delivered
SH53242,SO53242,W003,22-Jul-2025,30-Jul-2025,Rail,2282,Delivered
SH53243,SO53243,W018,07-Oct-2025,15-Oct-2025,Road,6935,Delivered
SH53244,SO53244,W007,29-Jan-2025,06-Feb-2025,Rail,2197,In Transit
SH53245,SO53245,W013,24-Mar-2025,02-Apr-2025,Sea,945,Delivered
SH53246,SO53246,W004,10-Jun-2025,16-Jun-2025,Road,2550,Delivered
SH53247,SO53247,W012,22-May-2025,27-May-2025,Rail,2441,Delivered
SH53248,SO53248,W020,23-Oct-2025,27-Oct-2025,Road,899,Delivered
SH53249,SO53249,W016,28-Feb-2025,05-Mar-2025,Road,4831,Delivered
SH53250,SO53250,W013,05-Apr-2025,09-Apr-2025,Road,4397,Delivered
SH53251,SO53251,W004,19-Dec-2025,23-Dec-2025,Rail,5839,Delivered
SH53252,SO53252,W019,06-Oct-2025,14-Oct-2025,Road,6864,Delivered
SH53253,SO53253,W003,01-Nov-2025,02-Nov-2025,Road,3223,Delivered
SH53254,SO53254,W012,15-Oct-2025,19-Oct-2025,Road,4048,Delivered
SH53255,SO53255,W018,04-Jan-2025,07-Jan-2025,Road,1463,In Transit
SH53256,SO53256,W002,20-Dec-2025,25-Dec-2025,Rail,7180,Delivered
SH53257,SO53257,W008,02-Jul-2025,08-Jul-2025,Road,998,Delivered
SH53258,SO53258,W014,25-Mar-2025,30-Mar-2025,Road,1072,Delivered
SH53259,SO53259,W004,15-Nov-2025,24-Nov-2025,Road,5757,Delivered
SH53260,SO53260,W016,12-May-2025,20-May-2025,Rail,6881,Delivered
SH53261,SO53261,W006,07-Jul-2025,15-Jul-2025,Air,7462,Delivered
SH53262,SO53262,W017,08-Jun-2025,14-Jun-2025,Air,7027,Delivered
SH53263,SO53263,W011,25-Feb-2025,27-Feb-2025,Road,2674,Delivered
SH53264,SO53264,W001,17-Nov-2025,21-Nov-2025,Road,3898,Delayed
SH53265,SO53265,W008,24-Nov-2025,27-Nov-2025,Road,7339,Delivered
SH53266,SO53266,W009,26-Sep-2025,05-Oct-2025,Road,3520,Delayed
SH53267,SO53267,W007,09-Nov-2025,15-Nov-2025,Air,3146,Delivered
SH53268,SO53268,W010,28-Nov-2025,03-Dec-2025,Air,3540,Delivered
SH53269,SO53269,W020,15-May-2025,21-May-2025,Rail,4530,Delivered
SH53270,SO53270,W014,02-Mar-2025,03-Mar-2025,Road,4259,Delivered
SH53271,SO53271,W018,03-Mar-2025,07-Mar-2025,Road,963,Delivered
SH53272,SO53272,W014,19-Jun-2025,28-Jun-2025,Air,536,In Transit
SH53273,SO53273,W002,26-Feb-2025,04-Mar-2025,Road,1551,Delivered
SH53274,SO53274,W011,04-Nov-2025,05-Nov-2025,Air,2466,Delivered
SH53275,SO53275,W012,24-Feb-2025,03-Mar-2025,Road,5691,Delivered
SH53276,SO53276,W009,20-Oct-2025,22-Oct-2025,Rail,7178,Delivered
SH53277,SO53277,W012,03-Oct-2025,08-Oct-2025,Road,290,Delivered
SH53278,SO53278,W016,07-Jun-2025,13-Jun-2025,Rail,1502,Delivered
SH53279,SO53279,W010,12-Jan-2025,19-Jan-2025,Road,1737,Delivered
SH53280,SO53280,W003,13-Oct-2025,14-Oct-2025,Air,2010,Delivered
SH53281,SO53281,W004,26-Jul-2025,02-Aug-2025,Road,7759,Delivered
SH53282,SO53282,W015,09-Apr-2025,16-Apr-2025,Sea,6954,Cancelled
SH53283,SO53283,W014,04-May-2025,11-May-2025,Air,2972,Delivered
SH53284,SO53284,W002,28-Aug-2025,02-Sep-2025,Air,1275,Delivered
SH53285,SO53285,W006,13-Aug-2025,21-Aug-2025,Road,7719,Delivered
SH53286,SO53286,W020,03-Nov-2025,05-Nov-2025,Rail,6268,Delivered
SH53287,SO53287,W018,02-Dec-2025,07-Dec-2025,Sea,4845,Delivered
SH53288,SO53288,W020,08-Sep-2025,14-Sep-2025,Air,4150,Delivered
SH53289,SO53289,W016,24-Jan-2025,31-Jan-2025,Air,4789,Delivered
SH53290,SO53290,W016,05-Sep-2025,12-Sep-2025,Road,5385,Delivered
SH53291,SO53291,W007,11-Aug-2025,19-Aug-2025,Road,6409,Cancelled
SH53292,SO53292,W011,17-Sep-2025,26-Sep-2025,Road,2917,Delivered
SH53293,SO53293,W013,31-Aug-2025,07-Sep-2025,Sea,5435,Delivered
SH53294,SO53294,W008,19-Dec-2025,25-Dec-2025,Air,2101,In Transit
SH53295,SO53295,W015,03-Jun-2025,06-Jun-2025,Air,6458,Delivered
SH53296,SO53296,W016,19-Jul-2025,25-Jul-2025,Road,6960,Delivered
SH53297,SO53297,W008,06-Feb-2025,11-Feb-2025,Road,5971,Delivered
SH53298,SO53298,W017,04-Feb-2025,13-Feb-2025,Rail,2740,Delivered
SH53299,SO53299,W001,24-Oct-2025,01-Nov-2025,Air,5649,Delayed
SH53300,SO53300,W006,03-Aug-2025,04-Aug-2025,Road,4070,Delivered
SH53301,SO53301,W005,12-Jun-2025,21-Jun-2025,Road,4167,Delivered
SH53302,SO53302,W014,07-Apr-2025,10-Apr-2025,Rail,4990,Delivered
SH53303,SO53303,W013,21-Apr-2025,24-Apr-2025,Road,7553,Delayed
SH53304,SO53304,W007,09-Dec-2025,13-Dec-2025,Rail,6708,Delivered
SH53305,SO53305,W003,23-Apr-2025,24-Apr-2025,Rail,5438,Delayed
SH53306,SO53306,W014,16-Mar-2025,23-Mar-2025,Sea,4558,Delivered
SH53307,SO53307,W015,24-Sep-2025,27-Sep-2025,Road,376,Delivered
SH53308,SO53308,W003,23-Jun-2025,26-Jun-2025,Air,7688,Delivered
SH53309,SO53309,W008,23-Mar-2025,25-Mar-2025,Road,899,Delivered
SH53310,SO53310,W010,30-Sep-2025,07-Oct-2025,Road,1220,Delivered
SH53311,SO53311,W004,19-Jul-2025,22-Jul-2025,Sea,3585,Delivered
SH53312,SO53312,W008,21-Aug-2025,29-Aug-2025,Road,7160,Delivered
SH53313,SO53313,W008,14-May-2025,17-May-2025,Air,248,Delivered
SH53314,SO53314,W003,21-Jun-2025,30-Jun-2025,Road,4961,Delivered
SH53315,SO53315,W005,16-Sep-2025,25-Sep-2025,Rail,5912,Delivered
SH53316,SO53316,W016,23-Jun-2025,02-Jul-2025,Road,3982,Delivered
SH53317,SO53317,W005,30-Aug-2025,01-Sep-2025,Rail,4939,Delivered
SH53318,SO53318,W006,01-Jan-2026,02-Jan-2026,Road,6146,Delivered
SH53319,SO53319,W016,13-Aug-2025,22-Aug-2025,Road,6676,Delivered
SH53320,SO53320,W018,31-Oct-2025,09-Nov-2025,Road,7253,Delivered
SH53321,SO53321,W020,21-Jul-2025,22-Jul-2025,Road,1766,In Transit
SH53322,SO53322,W015,03-May-2025,05-May-2025,Road,1136,Delivered
SH53323,SO53323,W001,04-Jun-2025,13-Jun-2025,Rail,3309,Delivered
SH53324,SO53324,W011,20-May-2025,27-May-2025,Road,1834,Delivered
SH53325,SO53325,W012,12-Aug-2025,21-Aug-2025,Road,3365,Delivered
SH53326,SO53326,W004,03-Jul-2025,08-Jul-2025,Rail,1668,Delivered
SH53327,SO53327,W019,12-Nov-2025,21-Nov-2025,Road,953,Delivered
SH53328,SO53328,W019,21-Jun-2025,27-Jun-2025,Rail,1682,Delivered
SH53329,SO53329,W017,06-Dec-2025,08-Dec-2025,Road,912,Delivered
SH53330,SO53330,W012,04-Jun-2025,11-Jun-2025,Road,3696,Delivered
SH53331,SO53331,W009,28-Mar-2025,05-Apr-2025,Road,3298,Delivered
SH53332,SO53332,W011,16-Dec-2025,25-Dec-2025,Sea,5403,Delivered
SH53333,SO53333,W008,08-Oct-2025,12-Oct-2025,Road,6844,Delivered
SH53334,SO53334,W016,05-Sep-2025,06-Sep-2025,Sea,4415,Delivered
SH53335,SO53335,W013,09-Mar-2025,10-Mar-2025,Road,7676,Delivered
SH53336,SO53336,W016,01-Jun-2025,03-Jun-2025,Road,4236,Delivered
SH53337,SO53337,W019,10-Dec-2025,17-Dec-2025,Air,6016,Delivered
SH53338,SO53338,W001,22-May-2025,30-May-2025,Road,1709,Delivered
SH53339,SO53339,W020,20-Apr-2025,21-Apr-2025,Rail,2942,Delivered
SH53340,SO53340,W010,15-Jan-2025,18-Jan-2025,Road,2581,Delivered
SH53341,SO53341,W015,01-May-2025,07-May-2025,Road,4803,Delivered
SH53342,SO53342,W015,26-Feb-2025,01-Mar-2025,Road,409,Delivered
SH53343,SO53343,W020,19-Jun-2025,26-Jun-2025,Road,7469,Delivered
SH53344,SO53344,W011,15-Oct-2025,24-Oct-2025,Air,6751,Delayed
SH53345,SO53345,W001,01-Jan-2026,06-Jan-2026,Rail,4760,Delivered
SH53346,SO53346,W004,14-Sep-2025,20-Sep-2025,Road,3037,Delivered
SH53347,SO53347,W010,19-Sep-2025,24-Sep-2025,Road,6556,Cancelled
SH53348,SO53348,W005,24-Jun-2025,02-Jul-2025,Road,1475,Delivered
SH53349,SO53349,W001,12-Apr-2025,19-Apr-2025,Road,5673,Delayed
SH53350,SO53350,W004,21-Dec-2025,29-Dec-2025,Air,232,Delivered
SH53351,SO53351,W005,24-Jun-2025,02-Jul-2025,Rail,355,Delivered
SH53352,SO53352,W015,12-Feb-2025,14-Feb-2025,Road,5436,Delivered
SH53353,SO53353,W020,03-Mar-2025,08-Mar-2025,Sea,217,In Transit
SH53354,SO53354,W005,17-Feb-2025,22-Feb-2025,Rail,5717,Delivered
SH53355,SO53355,W019,12-Aug-2025,15-Aug-2025,Rail,2936,Delivered
SH53356,SO53356,W017,19-Apr-2025,23-Apr-2025,Road,3603,Delivered
SH53357,SO53357,W007,11-Jun-2025,17-Jun-2025,Road,4503,Delivered
SH53358,SO53358,W011,21-Jan-2025,23-Jan-2025,Road,1027,Delivered
SH53359,SO53359,W011,10-Apr-2025,18-Apr-2025,Sea,2307,In Transit
SH53360,SO53360,W016,04-Jun-2025,07-Jun-2025,Sea,5866,Delivered
SH53361,SO53361,W018,18-Mar-2025,27-Mar-2025,Road,961,Delivered
SH53362,SO53362,W015,24-Mar-2025,27-Mar-2025,Rail,4858,Delivered
SH53363,SO53363,W003,06-Aug-2025,07-Aug-2025,Road,3512,Delivered
SH53364,SO53364,W012,18-Oct-2025,23-Oct-2025,Road,5040,In Transit
SH53365,SO53365,W002,26-May-2025,30-May-2025,Sea,1273,Cancelled
SH53366,SO53366,W012,16-Feb-2025,24-Feb-2025,Road,3327,Delivered
SH53367,SO53367,W013,28-Apr-2025,04-May-2025,Road,5256,Delivered
SH53368,SO53368,W014,26-Jul-2025,01-Aug-2025,Road,7576,Delivered
SH53369,SO53369,W019,07-Jan-2025,15-Jan-2025,Air,4926,Delivered
SH53370,SO53370,W006,15-Mar-2025,21-Mar-2025,Road,572,In Transit
SH53371,SO53371,W016,07-Dec-2025,14-Dec-2025,Road,3112,Delivered
SH53372,SO53372,W009,07-Jul-2025,14-Jul-2025,Road,1255,Delivered
SH53373,SO53373,W009,31-Aug-2025,02-Sep-2025,Road,4462,Delivered
SH53374,SO53374,W019,15-Apr-2025,23-Apr-2025,Rail,3716,Delivered
SH53375,SO53375,W016,18-Feb-2025,27-Feb-2025,Rail,7538,Delivered
SH53376,SO53376,W012,23-Apr-2025,25-Apr-2025,Air,3843,Delivered
SH53377,SO53377,W008,08-Jan-2025,17-Jan-2025,Sea,7471,Delivered
SH53378,SO53378,W008,03-Aug-2025,05-Aug-2025,Road,3077,Cancelled
SH53379,SO53379,W005,24-Aug-2025,27-Aug-2025,Air,4074,Delayed
SH53380,SO53380,W014,07-Jun-2025,12-Jun-2025,Road,3272,Delivered
SH53381,SO53381,W003,27-Oct-2025,04-Nov-2025,Road,4725,Delivered
SH53382,SO53382,W005,15-Apr-2025,22-Apr-2025,Air,3659,In Transit
SH53383,SO53383,W010,27-Jan-2025,05-Feb-2025,Road,698,Delivered
SH53384,SO53384,W003,20-Apr-2025,29-Apr-2025,Rail,2073,Delivered
SH53385,SO53385,W016,28-Jan-2025,04-Feb-2025,Road,3352,Delayed
SH53386,SO53386,W018,05-Feb-2025,10-Feb-2025,Road,3197,Delivered
SH53387,SO53387,W009,27-Sep-2025,30-Sep-2025,Rail,5330,In Transit
SH53388,SO53388,W020,12-Jan-2025,18-Jan-2025,Road,4876,Delivered
SH53389,SO53389,W013,16-Nov-2025,20-Nov-2025,Road,5038,Delivered
SH53390,SO53390,W013,18-Nov-2025,27-Nov-2025,Road,977,Delivered
SH53391,SO53391,W009,27-Aug-2025,31-Aug-2025,Road,7398,Delayed
SH53392,SO53392,W018,25-Apr-2025,27-Apr-2025,Rail,3022,Delivered
SH53393,SO53393,W016,04-Feb-2025,10-Feb-2025,Rail,1740,Delivered
SH53394,SO53394,W007,24-Oct-2025,25-Oct-2025,Air,6695,Delivered
SH53395,SO53395,W018,30-Sep-2025,03-Oct-2025,Road,6950,Delivered
SH53396,SO53396,W015,26-Oct-2025,29-Oct-2025,Road,7787,Delivered
SH53397,SO53397,W001,24-Jul-2025,25-Jul-2025,Air,3263,Cancelled
SH53398,SO53398,W016,26-Jun-2025,04-Jul-2025,Road,7044,Delivered
SH53399,SO53399,W011,15-Apr-2025,17-Apr-2025,Road,5730,Delayed
SH53400,SO53400,W014,21-Sep-2025,27-Sep-2025,Sea,1129,Delayed
SH53401,SO53401,W012,31-Mar-2025,02-Apr-2025,Road,5581,Delivered
SH53402,SO53402,W007,17-Feb-2025,24-Feb-2025,Air,6564,Delivered
SH53403,SO53403,W013,03-May-2025,12-May-2025,Road,4001,Delayed
SH53404,SO53404,W008,09-Apr-2025,15-Apr-2025,Rail,4009,Delivered
SH53405,SO53405,W012,16-Dec-2025,23-Dec-2025,Road,3353,Delivered
SH53406,SO53406,W016,14-Jun-2025,17-Jun-2025,Road,1111,Delivered
SH53407,SO53407,W019,11-Sep-2025,20-Sep-2025,Road,2426,Delivered
SH53408,SO53408,W018,15-Dec-2025,19-Dec-2025,Road,2300,Delivered
SH53409,SO53409,W020,04-May-2025,11-May-2025,Road,7703,In Transit
SH53410,SO53410,W003,01-Aug-2025,09-Aug-2025,Road,5714,Delivered
SH53411,SO53411,W005,26-Oct-2025,02-Nov-2025,Rail,3991,Delivered
SH53412,SO53412,W010,22-Apr-2025,01-May-2025,Road,991,Delivered
SH53413,SO53413,W016,28-Feb-2025,08-Mar-2025,Rail,798,Delivered
SH53414,SO53414,W011,09-May-2025,10-May-2025,Air,6688,Delivered
SH53415,SO53415,W004,19-May-2025,21-May-2025,Air,1765,Delayed
SH53416,SO53416,W012,13-Mar-2025,22-Mar-2025,Rail,6403,Delivered
SH53417,SO53417,W005,26-Jul-2025,28-Jul-2025,Road,4310,Delivered
SH53418,SO53418,W005,27-Nov-2025,02-Dec-2025,Road,3300,In Transit
SH53419,SO53419,W006,29-Oct-2025,03-Nov-2025,Road,6277,In Transit
SH53420,SO53420,W011,12-Apr-2025,13-Apr-2025,Air,5046,Delivered
SH53421,SO53421,W006,26-Apr-2025,03-May-2025,Air,7753,Delivered
SH53422,SO53422,W008,26-Dec-2025,30-Dec-2025,Sea,5453,Delivered
SH53423,SO53423,W006,15-Dec-2025,18-Dec-2025,Road,6024,Delivered
SH53424,SO53424,W004,15-Jun-2025,20-Jun-2025,Road,493,Delivered
SH53425,SO53425,W004,30-Aug-2025,04-Sep-2025,Air,6453,Delivered
SH53426,SO53426,W008,27-Aug-2025,30-Aug-2025,Road,508,Delivered
SH53427,SO53427,W005,20-Mar-2025,24-Mar-2025,Road,5804,Delivered
SH53428,SO53428,W001,30-Oct-2025,01-Nov-2025,Road,823,In Transit
SH53429,SO53429,W002,04-Mar-2025,10-Mar-2025,Air,7740,Delivered
SH53430,SO53430,W019,12-May-2025,18-May-2025,Road,7142,Delivered
SH53431,SO53431,W008,06-Jul-2025,10-Jul-2025,Air,3407,Delayed
SH53432,SO53432,W017,19-Nov-2025,23-Nov-2025,Road,3057,Delayed
SH53433,SO53433,W009,03-Jul-2025,12-Jul-2025,Road,2246,Delivered
SH53434,SO53434,W007,03-May-2025,07-May-2025,Rail,2072,Delivered
SH53435,SO53435,W020,18-Dec-2025,20-Dec-2025,Road,6385,Delayed
SH53436,SO53436,W013,04-Jul-2025,06-Jul-2025,Air,7045,In Transit
SH53437,SO53437,W001,31-Mar-2025,09-Apr-2025,Sea,2308,Delivered
SH53438,SO53438,W004,16-Mar-2025,25-Mar-2025,Road,5108,Delivered
SH53439,SO53439,W010,28-Apr-2025,29-Apr-2025,Road,6359,Delivered
SH53440,SO53440,W019,21-Jun-2025,24-Jun-2025,Road,4814,Delivered
SH53441,SO53441,W017,09-Feb-2025,13-Feb-2025,Road,1040,In Transit
SH53442,SO53442,W002,17-Nov-2025,24-Nov-2025,Road,5554,Delivered
SH53443,SO53443,W004,19-Oct-2025,28-Oct-2025,Sea,3480,Delivered
SH53444,SO53444,W013,18-Oct-2025,26-Oct-2025,Air,4125,In Transit
SH53445,SO53445,W010,19-Apr-2025,28-Apr-2025,Road,1618,Delivered
SH53446,SO53446,W004,01-Sep-2025,07-Sep-2025,Road,1229,Delivered
SH53447,SO53447,W015,30-Jul-2025,02-Aug-2025,Road,5347,Delivered
SH53448,SO53448,W001,02-Jan-2026,08-Jan-2026,Rail,3510,Delivered
SH53449,SO53449,W005,08-Nov-2025,13-Nov-2025,Road,6324,Delivered
SH53450,SO53450,W009,13-Sep-2025,22-Sep-2025,Road,7791,Delivered
SH53451,SO53451,W013,26-Mar-2025,28-Mar-2025,Rail,2266,Delivered
SH53452,SO53452,W003,06-Mar-2025,13-Mar-2025,Road,4425,Delivered
SH53453,SO53453,W013,03-Oct-2025,07-Oct-2025,Rail,7282,In Transit
SH53454,SO53454,W010,22-Oct-2025,29-Oct-2025,Air,6124,Delivered
SH53455,SO53455,W020,23-Nov-2025,24-Nov-2025,Road,7608,Delivered
SH53456,SO53456,W015,14-Nov-2025,17-Nov-2025,Sea,433,Delivered
SH53457,SO53457,W014,18-Jul-2025,21-Jul-2025,Road,1310,In Transit
SH53458,SO53458,W003,01-Jul-2025,09-Jul-2025,Road,3882,Delivered
SH53459,SO53459,W007,09-Oct-2025,12-Oct-2025,Sea,2511,Delivered
SH53460,SO53460,W017,30-Sep-2025,09-Oct-2025,Road,6982,Delivered
SH53461,SO53461,W018,06-Jan-2025,11-Jan-2025,Road,4995,Delivered
SH53462,SO53462,W008,26-Oct-2025,01-Nov-2025,Road,2140,Delivered
SH53463,SO53463,W002,26-Apr-2025,04-May-2025,Road,309,Delivered
SH53464,SO53464,W004,20-Dec-2025,22-Dec-2025,Road,6335,Delayed
SH53465,SO53465,W012,26-Feb-2025,05-Mar-2025,Road,3809,Delivered
SH53466,SO53466,W004,01-Apr-2025,07-Apr-2025,Road,378,Delivered
SH53467,SO53467,W008,08-Apr-2025,09-Apr-2025,Road,1405,Delivered
SH53468,SO53468,W010,10-Jul-2025,18-Jul-2025,Air,6380,Delivered
SH53469,SO53469,W009,05-Mar-2025,13-Mar-2025,Road,6665,Delivered
SH53470,SO53470,W016,07-Jan-2025,09-Jan-2025,Road,3294,In Transit
SH53471,SO53471,W005,30-Jan-2025,07-Feb-2025,Sea,3109,Delivered
SH53472,SO53472,W006,21-Sep-2025,22-Sep-2025,Rail,2224,Delayed
